rental_date,rental_id,asset_id,market_id,rental_revenue
2/1/2017,20042,6032,2,335.42
2/1/2017,20045,6198,5,295.62
2/1/2017,20046,4188,5,121.93
2/1/2017,20048,3168,3,219.13
2/1/2017,20050,3169,3,214.47
2/1/2017,20052,13533,5,542.17
2/1/2017,20053,1303,1,207.9
2/1/2017,20054,1486,1,194.4
2/1/2017,20055,1487,1,207.9
2/1/2017,20056,1552,1,207.9
2/1/2017,20057,1404,9,115.92
2/1/2017,20060,7474,9,88.41
2/1/2017,20061,7476,9,88.41
2/1/2017,20063,6338,3,82.8
2/1/2017,20065,5935,3,82.8
2/1/2017,20066,5721,9,882
2/1/2017,20067,6796,3,720
2/1/2017,20068,7472,5,90
2/1/2017,20069,7484,5,90
2/1/2017,20071,6358,9,101.44
2/1/2017,20073,5727,9,105.38
2/1/2017,20074,5952,9,103.09
2/1/2017,20076,4026,5,212.4
2/1/2017,20077,5052,6,90
2/1/2017,20080,6280,6,110.35
2/1/2017,20081,6223,5,133.2
2/1/2017,20082,6783,5,129.87
2/1/2017,20085,6966,4,331.62
2/1/2017,20090,5979,9,234
2/1/2017,20093,5666,5,168
2/1/2017,20094,7541,5,56.93
2/1/2017,20095,6128,5,555.43
2/1/2017,20096,7463,5,97.2
2/1/2017,20097,7461,5,53.33
2/1/2017,20099,2676,3,180
2/1/2017,20103,5897,3,90
2/1/2017,20104,2990,5,183.6
2/1/2017,20105,5418,6,288
2/1/2017,20114,7475,5,90
2/1/2017,20116,6352,9,126
2/1/2017,20118,6777,5,97.2
2/1/2017,20121,2376,1,258.8
2/1/2017,20122,2110,3,55.14
2/1/2017,20123,4054,3,61.04
2/1/2017,20126,1402,3,124.39
2/1/2017,20129,4134,3,323.22
2/1/2017,20130,1328,3,270
2/1/2017,20131,1988,3,198
2/1/2017,20132,3866,3,432
2/1/2017,20136,4375,4,492.48
2/1/2017,20137,3164,5,104.4
2/1/2017,20140,7423,5,637.2
2/1/2017,20141,1225,1,39.6
2/1/2017,20142,5492,1,39.6
2/1/2017,20143,1899,1,114
2/1/2017,20148,4212,1,170.1
2/1/2017,20150,1326,1,103.68
2/1/2017,20151,5419,5,262.08
2/1/2017,20152,7514,5,116.1
2/1/2017,20153,5269,1,60.17
2/1/2017,20154,1601,1,231.27
2/1/2017,20156,7507,3,364.77
2/1/2017,20158,2367,1,2.28
2/1/2017,20162,5997,2,56.7
2/1/2017,20163,5867,3,360
2/1/2017,20164,6990,4,252.58
2/1/2017,20165,2503,3,328.69
2/1/2017,20167,7462,5,59.4
2/1/2017,20170,2688,3,216
2/1/2017,20171,3053,3,392.72
2/1/2017,20173,7554,9,65.21
2/1/2017,20176,4067,2,265.09
2/1/2017,20177,4028,9,113.89
2/1/2017,20178,5747,2,196.06
2/1/2017,20179,6935,4,31.2
2/1/2017,20180,7659,4,151.2
2/1/2017,20181,1794,3,162
2/1/2017,20182,2563,3,216
2/1/2017,20183,1344,1,234.58
2/1/2017,20184,6316,3,216
2/1/2017,20187,880,3,504
2/1/2017,20188,6980,9,202.36
2/1/2017,20189,5488,2,40.68
2/1/2017,20191,3505,6,220.8
2/1/2017,20193,6205,6,212.4
2/1/2017,20196,3887,3,57.98
2/1/2017,20197,6494,5,144
2/1/2017,20198,6201,3,147.6
2/1/2017,20199,1961,3,118.94
2/1/2017,20200,1579,3,118.94
2/1/2017,20201,5867,3,324
2/1/2017,20202,3888,3,172.8
2/1/2017,20208,7608,5,35.53
2/1/2017,20209,7607,5,32.4
2/1/2017,20210,7453,3,183.51
2/1/2017,20214,6487,3,324
2/1/2017,20217,1872,3,283.5
2/1/2017,20218,6256,3,85.54
2/1/2017,20219,6062,2,155.94
2/1/2017,20222,6376,3,108
2/1/2017,20223,3723,3,229.5
2/1/2017,20225,1378,1,144
2/1/2017,20226,2544,1,28.8
2/1/2017,20227,6038,3,216
2/1/2017,20229,7530,3,165.6
2/1/2017,20231,2815,3,90
2/1/2017,20239,7955,2,180.63
2/1/2017,20242,6981,9,80.1
2/1/2017,20248,6073,2,95.66
2/1/2017,20252,4149,6,360
2/1/2017,20253,6235,6,216
2/1/2017,20256,7540,5,648
2/1/2017,20260,3938,5,124.8
2/1/2017,20262,5860,5,212.4
2/1/2017,20266,6527,6,107.08
2/1/2017,20268,2050,3,18.55
2/1/2017,20270,6619,1,102.6
2/1/2017,20271,7633,5,374.4
2/1/2017,20275,3342,6,126
2/1/2017,20277,1565,3,81.55
2/1/2017,20280,7560,9,17.71
2/1/2017,20285,3897,3,216
2/1/2017,20287,6461,6,131.66
2/1/2017,20289,5287,9,106.6
2/1/2017,20290,6794,5,151.86
2/1/2017,20292,5384,1,226.8
2/1/2017,20294,7624,3,48.6
2/1/2017,20296,1287,1,21.7
2/1/2017,20299,2374,1,59.45
2/1/2017,20300,8085,9,61.91
2/1/2017,20304,3852,1,96.84
2/1/2017,20305,6434,6,180
2/1/2017,20311,8457,2,77.34
2/1/2017,20314,1548,2,47.42
2/1/2017,20315,5067,9,108.13
2/1/2017,20316,2676,3,83.7
2/1/2017,20320,3258,3,8.23
2/1/2017,20321,3254,3,8.23
2/1/2017,20324,4190,5,92.57
2/1/2017,20327,3031,1,75.13
2/1/2017,20330,1850,3,40.15
2/1/2017,20335,5069,6,21.6
2/1/2017,20340,5936,3,18.82
2/1/2017,20343,5897,3,14
2/1/2017,20347,6493,5,1116
2/1/2017,20348,7553,5,7.94
2/1/2017,20349,6033,2,47.61
2/1/2017,20350,6998,4,37.95
2/1/2017,20351,4122,3,124.2
2/1/2017,20353,2030,6,96.1
2/1/2017,20354,7238,9,19.46
2/1/2017,20358,7715,5,120.96
2/1/2017,20362,6165,9,0
2/1/2017,20377,8213,5,59.85
2/1/2017,20378,5855,1,72.16
2/1/2017,20385,7710,5,55.06
2/1/2017,20390,2387,2,60.48
2/1/2017,20393,1168,3,9.57
2/1/2017,20394,5924,3,8.42
2/1/2017,20395,6034,2,56.88
2/1/2017,20396,936,2,36.26
2/1/2017,20397,6499,2,22.44
2/1/2017,20398,6181,2,22.44
2/1/2017,20399,7606,5,15.84
2/1/2017,20400,7612,5,15.84
2/1/2017,20406,2559,6,27.95
2/1/2017,20411,2815,3,8.23
2/1/2017,20414,2992,5,67.2
2/1/2017,20422,4095,6,78
2/1/2017,20423,5674,9,40.65
2/1/2017,20454,6172,9,0.24
2/1/2017,20459,5693,8,16.32
2/1/2017,20460,4266,8,16.81
2/1/2017,20461,5695,8,20.12
2/1/2017,20462,2820,8,29.97
2/1/2017,20463,2822,8,29.97
2/1/2017,20464,2570,8,29.97
2/1/2017,21830,5272,1,135.56
2/1/2017,21948,3528,1,167.28
2/1/2017,21998,4929,5,9.5
2/1/2017,24573,5524,6,0
3/1/2017,1862,2015,3,1790.37
3/1/2017,2056,1176,4,264.23
3/1/2017,3769,1699,1,313.69
3/1/2017,4400,4671,3,2581.96
3/1/2017,4430,2014,3,1266.12
3/1/2017,4844,699,1,391.92
3/1/2017,4860,1995,3,393.98
3/1/2017,4861,1994,3,393.98
3/1/2017,4862,2019,3,393.98
3/1/2017,6482,1671,1,473.03
3/1/2017,6521,2386,3,1163.19
3/1/2017,6537,1503,3,238.67
3/1/2017,6538,2043,3,245.04
3/1/2017,6561,1733,3,1338.96
3/1/2017,6640,6386,6,1871.63
3/1/2017,6816,2484,3,287.34
3/1/2017,6884,3527,1,238.56
3/1/2017,6885,1221,1,240.8
3/1/2017,6933,828,3,1047.69
3/1/2017,7006,1222,1,281.27
3/1/2017,7198,3533,1,241.39
3/1/2017,7199,3566,1,237.54
3/1/2017,7563,3805,6,389.37
3/1/2017,7574,1737,3,1346.18
3/1/2017,7617,3790,6,391.15
3/1/2017,7691,3810,6,390.05
3/1/2017,7693,3796,6,390.05
3/1/2017,7793,4136,3,2000.42
3/1/2017,7856,587,1,237.53
3/1/2017,7883,3778,6,380.97
3/1/2017,7945,3529,1,238.67
3/1/2017,7979,3787,6,383.8
3/1/2017,8002,3797,6,372.47
3/1/2017,8338,4288,4,1720.02
3/1/2017,8392,5866,1,1446.83
3/1/2017,8480,1909,8,2666.09
3/1/2017,8533,4096,5,1325.43
3/1/2017,8534,744,5,483.24
3/1/2017,8683,3935,5,1322.16
3/1/2017,9155,1566,3,2567.84
3/1/2017,9317,3150,9,411.54
3/1/2017,9354,4088,5,1690.47
3/1/2017,9456,2562,3,248.15
3/1/2017,9670,7915,3,240.29
3/1/2017,9671,4049,3,240.29
3/1/2017,9672,4433,3,242.02
3/1/2017,9673,4440,3,240.29
3/1/2017,9871,3839,1,235.57
3/1/2017,10002,4441,3,244.23
3/1/2017,10004,3400,3,247.39
3/1/2017,10005,3402,3,247.39
3/1/2017,10052,3076,5,76.15
3/1/2017,10053,3145,5,116.59
3/1/2017,10077,1890,1,293.54
3/1/2017,10078,3573,1,252.37
3/1/2017,10243,1491,3,243.94
3/1/2017,10244,4125,3,246.41
3/1/2017,10485,1251,9,211.48
3/1/2017,10514,4063,9,461.74
3/1/2017,10631,4127,3,263.76
3/1/2017,10719,2109,3,265.82
3/1/2017,10803,4541,3,1686.05
3/1/2017,10816,6208,6,1196.96
3/1/2017,10835,3779,8,2562.68
3/1/2017,10839,17885,7329,2832.08
3/1/2017,10843,3713,7329,2604.62
3/1/2017,10849,4012,8,2607.23
3/1/2017,10858,4290,8,2730.29
3/1/2017,10859,2524,8,2735.37
3/1/2017,10860,2309,8,1674
3/1/2017,10862,2351,8,1845.7
3/1/2017,10866,4191,8,2738.74
3/1/2017,11096,2303,3,119.09
3/1/2017,11137,3503,6,545.05
3/1/2017,11225,3833,1,246.92
3/1/2017,11342,3609,6,545.12
3/1/2017,11377,3504,6,1687.15
3/1/2017,11406,4255,3,305.91
3/1/2017,11407,4260,3,303.09
3/1/2017,11408,4258,3,305.91
3/1/2017,11409,4265,3,303.09
3/1/2017,11410,4233,3,305.91
3/1/2017,11468,2142,3,471.71
3/1/2017,11480,1406,3,2005.57
3/1/2017,11508,4644,8,2635.46
3/1/2017,11564,4664,8,2621.26
3/1/2017,11578,3905,5,1039.93
3/1/2017,11659,4435,3,49.89
3/1/2017,11662,3567,1,240.65
3/1/2017,11703,3914,5,2710.29
3/1/2017,11725,3271,6,1697.7
3/1/2017,11789,4193,3,840
3/1/2017,11881,4176,3,2588.93
3/1/2017,11963,5993,1,368.86
3/1/2017,11970,3952,8,2052.51
3/1/2017,11971,3907,8,2035.9
3/1/2017,12012,4412,8,2589.78
3/1/2017,12027,17747,5,524.38
3/1/2017,12159,4442,3,259.43
3/1/2017,12160,3398,3,97.03
3/1/2017,12166,2301,3,1913.14
3/1/2017,12208,5322,1,47.14
3/1/2017,12211,5355,1,1445.98
3/1/2017,12214,5321,1,621.35
3/1/2017,12215,5326,1,1341.65
3/1/2017,12290,2042,3,243.49
3/1/2017,12291,3267,3,243.49
3/1/2017,12294,821,3,1631.04
3/1/2017,12302,1139,6,326.14
3/1/2017,12303,1140,6,326.14
3/1/2017,12306,562,6,326.14
3/1/2017,12308,555,6,326.14
3/1/2017,12309,589,6,326.14
3/1/2017,12321,3414,6,326.14
3/1/2017,12322,3407,6,326.14
3/1/2017,12323,3415,6,326.14
3/1/2017,12326,3708,3,1288.83
3/1/2017,12330,2337,6,1747.47
3/1/2017,12419,4457,7329,2848.69
3/1/2017,12438,4225,3,2512.25
3/1/2017,12461,2361,3,1956.93
3/1/2017,12471,2553,5,139.38
3/1/2017,12541,4126,3,264.54
3/1/2017,12557,2047,3,250.78
3/1/2017,12576,1900,3,2840.72
3/1/2017,12612,1706,3,1820.84
3/1/2017,12654,4680,8,2064.77
3/1/2017,12681,2535,6,1739.51
3/1/2017,12690,1480,3,80.47
3/1/2017,12706,8170,6,2737.57
3/1/2017,12774,1700,3,104.91
3/1/2017,12793,4431,3,298.93
3/1/2017,12805,4641,6,1701
3/1/2017,12828,1891,1,339.34
3/1/2017,12871,1931,3,2685.97
3/1/2017,12883,4470,9,1766
3/1/2017,12886,7014,9,272.8
3/1/2017,12887,5818,9,282.84
3/1/2017,12888,9831,9,289.33
3/1/2017,12889,7030,9,272.8
3/1/2017,12927,1395,9,160.35
3/1/2017,12996,3910,5,1370.38
3/1/2017,13000,1537,3,1427.85
3/1/2017,13018,4612,9,744
3/1/2017,13022,4611,9,756.09
3/1/2017,13023,4610,9,756.09
3/1/2017,13049,4627,3,1441.76
3/1/2017,13050,3840,1,241.94
3/1/2017,13051,5239,9,2363.67
3/1/2017,13079,5157,9,3605.54
3/1/2017,13080,2519,6,1681.75
3/1/2017,13108,3113,6,1052.4
3/1/2017,13110,1708,8,2699.4
3/1/2017,13131,1529,3,167.35
3/1/2017,13133,3401,3,265.85
3/1/2017,13134,3399,3,265.85
3/1/2017,13145,4739,5,39.65
3/1/2017,13148,1856,5,434.94
3/1/2017,13161,3572,1,232.77
3/1/2017,13162,1278,1,303.97
3/1/2017,13177,4073,6,2457.64
3/1/2017,13178,1356,5,1252.33
3/1/2017,13210,4158,3,2875.12
3/1/2017,13244,4662,9,1589.13
3/1/2017,13250,9943,3,2266.88
3/1/2017,13259,5160,5,293.44
3/1/2017,13263,4085,5,92.57
3/1/2017,13302,4784,3,207.26
3/1/2017,13317,3736,5,356.4
3/1/2017,13331,3396,3,282.1
3/1/2017,13350,1498,3,256.92
3/1/2017,13369,3163,5,564.2
3/1/2017,13409,4184,3,899.81
3/1/2017,13440,4720,3,2559.36
3/1/2017,13443,3570,2,271.72
3/1/2017,13455,4613,9,69.93
3/1/2017,13457,4614,9,145.12
3/1/2017,13478,5887,5,264.86
3/1/2017,13488,3841,1,234.74
3/1/2017,13503,6194,9,3817.41
3/1/2017,13506,2196,1,354.48
3/1/2017,13514,2521,6,270
3/1/2017,13534,1197,5,187.83
3/1/2017,13535,1196,5,198.13
3/1/2017,13570,1816,3,1753.71
3/1/2017,13571,4387,3,1753.71
3/1/2017,13583,4252,3,277.06
3/1/2017,13656,2300,3,126.96
3/1/2017,13659,2080,3,2773.49
3/1/2017,13660,4155,9,1303.35
3/1/2017,13661,9784,9,2859.5
3/1/2017,13691,5596,6,3014.46
3/1/2017,13697,2360,3,1562.03
3/1/2017,13701,3064,9,239.14
3/1/2017,13743,5065,9,1128.85
3/1/2017,13773,8210,9,1516.42
3/1/2017,13779,2092,5,1650.61
3/1/2017,13781,2144,3,1928.45
3/1/2017,13788,5265,1,264.07
3/1/2017,13789,3571,1,252.6
3/1/2017,13792,5411,6,96.35
3/1/2017,13793,4725,1,1445.98
3/1/2017,13811,4443,3,254.38
3/1/2017,13813,2303,3,1724.28
3/1/2017,13831,3507,9,2942.41
3/1/2017,13836,622,5,1296
3/1/2017,13875,5725,5,353.18
3/1/2017,13901,5877,9,2306.87
3/1/2017,13907,9783,9,2712
3/1/2017,13908,3625,9,344.88
3/1/2017,13910,1270,9,1429.03
3/1/2017,13913,1985,3,832
3/1/2017,13927,5672,5,3153.35
3/1/2017,13950,5896,3,391.26
3/1/2017,13963,3803,6,406.73
3/1/2017,13973,5058,9,1665.63
3/1/2017,13975,3913,9,1679
3/1/2017,13980,3801,6,430.64
3/1/2017,13981,3957,6,430.64
3/1/2017,13984,3802,6,413.33
3/1/2017,13997,3786,6,409
3/1/2017,13998,3804,6,396.22
3/1/2017,14003,3953,6,413.33
3/1/2017,14036,3397,3,270.89
3/1/2017,14055,591,1,264.66
3/1/2017,14069,3934,9,1512.91
3/1/2017,14095,5491,1,237
3/1/2017,14100,5672,5,2500.58
3/1/2017,14106,8210,9,1506.07
3/1/2017,14111,4123,3,997.28
3/1/2017,14154,1975,3,789.34
3/1/2017,14185,3970,9,1363.2
3/1/2017,14188,2012,3,2940
3/1/2017,14202,4197,3,2410.56
3/1/2017,14206,5469,8,3904.49
3/1/2017,14217,3569,1,268.17
3/1/2017,14237,2812,3,275.24
3/1/2017,14238,4056,3,275.24
3/1/2017,14246,3416,9,1488
3/1/2017,14255,4925,5,226.03
3/1/2017,14263,1167,3,249.03
3/1/2017,14264,1121,1,320.64
3/1/2017,14268,1675,3,39.1
3/1/2017,14277,5481,5,1027.27
3/1/2017,14307,5394,9,1431.21
3/1/2017,14318,4002,6,396.59
3/1/2017,14319,4001,6,396.36
3/1/2017,14320,3788,6,396.36
3/1/2017,14321,3998,6,396.59
3/1/2017,14323,5505,6,396.8
3/1/2017,14324,4000,6,396.59
3/1/2017,14325,4005,6,396.72
3/1/2017,14326,4003,6,397.16
3/1/2017,14327,3999,6,357.6
3/1/2017,14328,4004,6,396.59
3/1/2017,14329,3954,6,396.72
3/1/2017,14330,3800,6,396.36
3/1/2017,14331,5503,6,396.8
3/1/2017,14332,5506,6,396.36
3/1/2017,14333,5513,6,396.36
3/1/2017,14344,5495,7522,396.44
3/1/2017,14345,5496,6,396.8
3/1/2017,14346,5497,6,396.77
3/1/2017,14348,3298,3,1710.87
3/1/2017,14350,5499,6,242.82
3/1/2017,14351,5500,6,397.16
3/1/2017,14352,5501,6,396.36
3/1/2017,14353,5502,6,396.34
3/1/2017,14354,5504,6,396.18
3/1/2017,14355,5507,6,396.22
3/1/2017,14356,5508,6,396.36
3/1/2017,14357,5509,6,396.72
3/1/2017,14358,5510,6,397.16
3/1/2017,14359,5511,6,396.72
3/1/2017,14360,5512,7522,396.75
3/1/2017,14366,4120,3,58.97
3/1/2017,14372,2002,3,531.89
3/1/2017,14374,3889,3,543.37
3/1/2017,14377,3075,5,239.14
3/1/2017,14441,1653,3,2983.05
3/1/2017,14444,3148,5,458.86
3/1/2017,14448,4436,3,222.13
3/1/2017,14464,4027,9,1596.82
3/1/2017,14466,5712,9,1362.82
3/1/2017,14471,6128,5,1202.4
3/1/2017,14475,729,5,138.9
3/1/2017,14502,5520,6,396.05
3/1/2017,14503,5521,6,396.25
3/1/2017,14506,5522,6,396.25
3/1/2017,14509,3571,1,237.58
3/1/2017,14510,5668,5,300.46
3/1/2017,14511,5523,6,397.09
3/1/2017,14513,5525,6,396.05
3/1/2017,14516,5526,6,396.06
3/1/2017,14517,5527,6,396.49
3/1/2017,14518,5528,6,397.09
3/1/2017,14522,3837,3,1788.25
3/1/2017,14524,4671,3,2530.55
3/1/2017,14525,5529,6,396.69
3/1/2017,14526,5530,6,396.69
3/1/2017,14527,5531,6,396.69
3/1/2017,14530,5532,6,397.07
3/1/2017,14533,1632,3,1714.83
3/1/2017,14534,5533,6,396.62
3/1/2017,14535,5534,6,396.61
3/1/2017,14536,5535,7522,397.48
3/1/2017,14537,5537,7522,396.63
3/1/2017,14538,5538,6,396.03
3/1/2017,14558,1134,1,277.53
3/1/2017,14579,4535,6,1928.98
3/1/2017,14583,2308,3,1822.58
3/1/2017,14623,2693,6,1235.7
3/1/2017,14625,4785,9,1602.26
3/1/2017,14627,5216,5,560.2
3/1/2017,14632,5554,6,174.33
3/1/2017,14640,5572,6,358.88
3/1/2017,14641,5550,6,174.33
3/1/2017,14665,5579,6,358.53
3/1/2017,14666,5567,6,174.77
3/1/2017,14667,5557,6,174.77
3/1/2017,14668,5566,6,174.77
3/1/2017,14669,5568,6,174.77
3/1/2017,14672,4231,3,1139.13
3/1/2017,14697,3611,9,154.9
3/1/2017,14726,5480,9,2303.49
3/1/2017,14727,644,9,1474.05
3/1/2017,14741,5005,3,408.43
3/1/2017,14749,1238,6,808.26
3/1/2017,14752,3263,3,76.13
3/1/2017,14792,5620,6,2549.04
3/1/2017,14804,5007,5,1506.6
3/1/2017,14832,2991,5,1121
3/1/2017,14856,5484,9,227.23
3/1/2017,14880,2049,3,258.32
3/1/2017,14930,4428,3,249.54
3/1/2017,14933,5352,5,361.79
3/1/2017,14934,5348,5,361.79
3/1/2017,14945,2070,3,2885.57
3/1/2017,14949,2302,3,1820.61
3/1/2017,14967,2537,9,1656.64
3/1/2017,14969,4352,9,141.38
3/1/2017,14970,4615,9,141.38
3/1/2017,14971,2994,9,223.86
3/1/2017,14976,1427,3,1714.03
3/1/2017,14991,4264,3,303.86
3/1/2017,14993,4264,3,296.81
3/1/2017,15058,3341,6,1847.56
3/1/2017,15168,3072,5,285.63
3/1/2017,15186,2276,3,742.27
3/1/2017,15266,3158,5,251.34
3/1/2017,15267,3161,5,251.34
3/1/2017,15277,5920,9,447.24
3/1/2017,15279,8052,9,447.24
3/1/2017,15294,4608,9,722.59
3/1/2017,15302,2197,1,1523.67
3/1/2017,15310,873,3,407.51
3/1/2017,15322,3266,3,267.47
3/1/2017,15370,3069,5,284.28
3/1/2017,15380,1261,3,2037.32
3/1/2017,15408,1992,3,436.69
3/1/2017,15410,5646,5,290.54
3/1/2017,15411,5645,5,287.94
3/1/2017,15432,3004,5,684
3/1/2017,15442,5250,5,1099.29
3/1/2017,15467,4121,3,1395
3/1/2017,15489,2768,9,3478.34
3/1/2017,15491,4616,5,775.76
3/1/2017,15494,5886,9,1707.75
3/1/2017,15496,2095,3,771.38
3/1/2017,15498,9089,9,1196.65
3/1/2017,15506,10310,9,248
3/1/2017,15542,1949,3,1153.96
3/1/2017,15546,4923,9,273.82
3/1/2017,15550,5729,9,423.15
3/1/2017,15628,5778,3,290.77
3/1/2017,15660,4919,5,252.27
3/1/2017,15661,4917,5,252.27
3/1/2017,15662,3065,5,251.73
3/1/2017,15670,5671,9,2244.68
3/1/2017,15671,5483,9,2640.47
3/1/2017,15672,3024,9,331.15
3/1/2017,15683,1902,3,2728
3/1/2017,15684,4740,5,1984
3/1/2017,15685,3731,5,1984
3/1/2017,15697,4206,5,554.31
3/1/2017,15700,3795,6,360.46
3/1/2017,15743,5653,5,376.4
3/1/2017,15744,3873,1,410.77
3/1/2017,15745,5972,1,177.03
3/1/2017,15764,4931,5,333.3
3/1/2017,15778,5573,6,357.26
3/1/2017,15780,5558,6,356.68
3/1/2017,15781,5571,6,175.68
3/1/2017,15785,1678,3,1122.03
3/1/2017,15790,3779,7522,397.45
3/1/2017,15797,4445,3,237.87
3/1/2017,15802,2094,3,997.29
3/1/2017,15807,1649,5,2916
3/1/2017,15818,4627,3,2932.16
3/1/2017,15851,4031,6,0.18
3/1/2017,15853,4030,6,0
3/1/2017,15856,4239,6,2480.46
3/1/2017,15857,3844,8,2462.13
3/1/2017,15858,4061,8,2655.46
3/1/2017,15875,2505,3,204.72
3/1/2017,15876,4275,3,1041.43
3/1/2017,15877,4232,3,40.15
3/1/2017,15881,3606,5,1998.81
3/1/2017,15884,1502,3,304.61
3/1/2017,15895,10771,6,2810.79
3/1/2017,15904,5650,5,322.93
3/1/2017,15905,5647,5,322.93
3/1/2017,15936,5942,9,322.55
3/1/2017,15962,3955,6,361.56
3/1/2017,15999,5665,9,300.67
3/1/2017,16007,4669,9,1117.35
3/1/2017,16009,5885,9,1442.58
3/1/2017,16014,4116,3,826.91
3/1/2017,16034,5180,5,1336.92
3/1/2017,16056,2502,3,1733.59
3/1/2017,16057,1403,3,1203.11
3/1/2017,16092,4136,3,1432.6
3/1/2017,16099,5895,3,419.94
3/1/2017,16100,5891,3,425.66
3/1/2017,16111,1846,3,2617.63
3/1/2017,16141,4527,3,2686.3
3/1/2017,16170,5723,5,2844.32
3/1/2017,16172,1795,3,1164.38
3/1/2017,16175,3951,7329,2595.24
3/1/2017,16191,4081,1,304
3/1/2017,16192,1924,1,151.2
3/1/2017,16193,4256,3,289.89
3/1/2017,16242,6266,5,337.82
3/1/2017,16252,3502,6,400.23
3/1/2017,16258,8337,2,2138.13
3/1/2017,16261,4450,3,287.08
3/1/2017,16274,4053,3,310.7
3/1/2017,16275,4048,3,276.53
3/1/2017,16280,730,5,141.78
3/1/2017,16300,5281,1,59.4
3/1/2017,16305,5390,6,2493.4
3/1/2017,16310,4262,3,306.19
3/1/2017,16314,2578,6,540
3/1/2017,16340,3849,3,2012.62
3/1/2017,16341,575,3,263.1
3/1/2017,16343,1141,3,81.95
3/1/2017,16344,586,3,81.95
3/1/2017,16346,5451,1,118.45
3/1/2017,16370,5826,6,357.03
3/1/2017,16371,5828,6,357.03
3/1/2017,16373,5816,6,359.15
3/1/2017,16376,5831,6,358.38
3/1/2017,16378,5819,6,358.41
3/1/2017,16379,5820,6,358.41
3/1/2017,16383,6029,6,841.85
3/1/2017,16391,2993,9,293.14
3/1/2017,16394,5815,6,359.62
3/1/2017,16396,5829,6,358.41
3/1/2017,16411,1136,1,314.63
3/1/2017,16412,3950,8,2764.13
3/1/2017,16413,2810,6,267.84
3/1/2017,16417,7527,9,407.82
3/1/2017,16419,736,1,2825.39
3/1/2017,16440,932,3,1896.21
3/1/2017,16454,5939,3,307.06
3/1/2017,16456,5801,9,2956.92
3/1/2017,16460,4605,9,486
3/1/2017,16469,3023,3,209.25
3/1/2017,16471,5162,9,343.32
3/1/2017,16485,3287,6,458.04
3/1/2017,16486,4011,8,2900.18
3/1/2017,16487,3756,8,2505.23
3/1/2017,16495,2675,3,1109.4
3/1/2017,16497,5989,1,345.96
3/1/2017,16504,1697,3,64
3/1/2017,16506,1859,3,2685.38
3/1/2017,16507,2143,3,1353.6
3/1/2017,16529,1939,5,135.37
3/1/2017,16536,5656,9,75.6
3/1/2017,16539,1111,3,636.85
3/1/2017,16541,1564,3,622.09
3/1/2017,16542,5938,3,251.1
3/1/2017,16554,5266,1,75.6
3/1/2017,16556,3906,3,2550.86
3/1/2017,16558,5577,9,315.36
3/1/2017,16563,5578,9,315.36
3/1/2017,16569,1550,1,2125.98
3/1/2017,16576,3888,3,525.05
3/1/2017,16597,13196,2,225.97
3/1/2017,16602,5659,9,204.39
3/1/2017,16615,2811,6,248
3/1/2017,16617,577,1,242.89
3/1/2017,16637,5958,3,1125.89
3/1/2017,16641,5969,9,1226.3
3/1/2017,16646,5669,5,126
3/1/2017,16647,5661,5,285.37
3/1/2017,16657,5933,3,10.04
3/1/2017,16658,5937,3,10.04
3/1/2017,16668,928,1,601.24
3/1/2017,16669,927,1,601.24
3/1/2017,16676,5148,1,1420.73
3/1/2017,16686,5631,3,2682.95
3/1/2017,16687,1955,3,535.34
3/1/2017,16689,5928,3,59.62
3/1/2017,16690,5360,5,2598.24
3/1/2017,16691,5214,5,1422.16
3/1/2017,16701,3067,5,299.41
3/1/2017,16702,5658,5,299.41
3/1/2017,16704,5956,5,853.83
3/1/2017,16705,6184,2,598.36
3/1/2017,16707,2517,6,1632.15
3/1/2017,16714,4818,5,56.99
3/1/2017,16725,6047,5,1232.59
3/1/2017,16738,3709,3,1311.49
3/1/2017,16762,5898,3,305.43
3/1/2017,16763,3265,3,280.8
3/1/2017,16764,5898,3,487.95
3/1/2017,16782,2545,6,723.31
3/1/2017,16783,2543,6,916.12
3/1/2017,16796,2018,3,262.76
3/1/2017,16798,5347,5,352.75
3/1/2017,16799,5349,5,352.75
3/1/2017,16800,5332,5,352.75
3/1/2017,16801,5709,5,352.75
3/1/2017,16802,5353,5,352.75
3/1/2017,16803,5711,5,352.75
3/1/2017,16817,1287,1,407.58
3/1/2017,16828,5343,5,353.4
3/1/2017,16829,5344,5,353.4
3/1/2017,16830,5337,5,353.4
3/1/2017,16831,5710,5,353.4
3/1/2017,16842,3734,5,1801.98
3/1/2017,16843,4429,3,257.54
3/1/2017,16860,5346,5,353.4
3/1/2017,16861,5345,5,353.4
3/1/2017,16866,1331,1,1016.5
3/1/2017,16883,5342,5,354.05
3/1/2017,16886,5328,5,354.05
3/1/2017,16887,5327,5,354.05
3/1/2017,16893,1530,6,2804.56
3/1/2017,16905,4084,7329,2806.48
3/1/2017,16908,6071,9,238.67
3/1/2017,16910,10109,9,244.57
3/1/2017,16911,9327,9,250.39
3/1/2017,16915,3755,8,2808.06
3/1/2017,16934,6095,9,1493.13
3/1/2017,16946,5894,3,403.42
3/1/2017,16948,6092,3,1715.29
3/1/2017,16951,5892,3,437.32
3/1/2017,16954,5926,3,262.2
3/1/2017,16956,3867,3,1017.5
3/1/2017,16958,5765,9,1205.41
